AbsT,Temp
2016-03-15 08:47:30,20.89
2016-03-15 08:47:35,20.9
2016-03-15 08:47:40,20.9
2016-03-15 08:47:45,20.9
2016-03-15 08:47:50,20.89
2016-03-15 08:47:55,20.885
2016-03-15 08:48:00,20.89
2016-03-15 08:48:05,20.9
2016-03-15 08:48:10,20.895
2016-03-15 08:48:15,20.89
2016-03-15 08:48:20,20.89
2016-03-15 08:48:25,20.9
2016-03-15 08:48:30,20.88
2016-03-15 08:48:35,20.885
2016-03-15 08:48:40,20.89
2016-03-15 08:48:45,20.89
2016-03-15 08:48:50,20.89
2016-03-15 08:48:55,20.88
2016-03-15 08:49:00,20.88
2016-03-15 08:49:05,20.88
2016-03-15 08:49:10,20.89
2016-03-15 08:49:15,20.89
2016-03-15 08:49:20,20.89
2016-03-15 08:49:25,20.88
2016-03-15 08:49:30,20.89
2016-03-15 08:49:35,20.89
2016-03-15 08:49:40,20.88
2016-03-15 08:49:45,20.88
2016-03-15 08:49:50,20.885
2016-03-15 08:49:55,20.88
2016-03-15 08:50:00,20.88
2016-03-15 08:50:05,20.88
2016-03-15 08:50:10,20.88
2016-03-15 08:50:15,20.88
2016-03-15 08:50:20,20.88
2016-03-15 08:50:25,20.88
2016-03-15 08:50:30,20.88
2016-03-15 08:50:35,20.88
2016-03-15 08:50:40,20.88
2016-03-15 08:50:45,20.88
2016-03-15 08:50:50,20.87
2016-03-15 08:50:55,20.88
2016-03-15 08:51:00,20.88
2016-03-15 08:51:05,20.88
2016-03-15 08:51:10,20.88
2016-03-15 08:51:15,20.875
2016-03-15 08:51:20,20.87
2016-03-15 08:51:25,20.88
2016-03-15 08:51:30,20.88
2016-03-15 08:51:35,20.88
2016-03-15 08:51:40,20.87
2016-03-15 08:51:45,20.88
2016-03-15 08:51:50,20.88
2016-03-15 08:51:55,20.88
2016-03-15 08:52:00,20.88
2016-03-15 08:52:05,20.87
2016-03-15 08:52:10,20.87
2016-03-15 08:52:15,20.875
2016-03-15 08:52:20,20.87
2016-03-15 08:52:25,20.87
2016-03-15 08:52:30,20.88
2016-03-15 08:52:35,20.875
2016-03-15 08:52:40,20.87
2016-03-15 08:52:45,20.87
2016-03-15 08:52:50,20.88
2016-03-15 08:52:55,20.875
2016-03-15 08:53:00,20.86
2016-03-15 08:53:05,20.87
2016-03-15 08:53:10,20.875
2016-03-15 08:53:15,20.88
2016-03-15 08:53:20,20.88
2016-03-15 08:53:25,20.87
2016-03-15 08:53:30,20.88
2016-03-15 08:53:35,20.88
2016-03-15 08:53:40,20.88
2016-03-15 08:53:45,20.88
2016-03-15 08:53:50,20.88
2016-03-15 08:53:55,20.88
2016-03-15 08:54:00,20.88
2016-03-15 08:54:05,20.87
2016-03-15 08:54:10,20.87
2016-03-15 08:54:15,20.88
2016-03-15 08:54:20,20.88
2016-03-15 08:54:25,20.87
2016-03-15 08:54:30,20.87
2016-03-15 08:54:35,20.87
2016-03-15 08:54:40,20.87
2016-03-15 08:54:45,20.86
2016-03-15 08:54:50,20.87
2016-03-15 08:54:55,20.87
2016-03-15 08:55:00,20.87
2016-03-15 08:55:05,20.86
2016-03-15 08:55:10,20.865
2016-03-15 08:55:15,20.87
2016-03-15 08:55:20,20.86
2016-03-15 08:55:25,20.87
2016-03-15 08:55:30,20.86
2016-03-15 08:55:35,20.855
2016-03-15 08:55:40,20.85
2016-03-15 08:55:45,20.86
2016-03-15 08:55:50,20.86
2016-03-15 08:55:55,20.87
2016-03-15 08:56:00,20.86
2016-03-15 08:56:05,20.86
2016-03-15 08:56:10,20.86
2016-03-15 08:56:15,20.86
2016-03-15 08:56:20,20.86
2016-03-15 08:56:25,20.86
2016-03-15 08:56:30,20.86
2016-03-15 08:56:35,20.85
2016-03-15 08:56:40,20.86
2016-03-15 08:56:45,20.86
2016-03-15 08:56:50,20.86
2016-03-15 08:56:55,20.865
2016-03-15 08:57:00,20.86
2016-03-15 08:57:05,20.86
2016-03-15 08:57:10,20.86
2016-03-15 08:57:15,20.855
2016-03-15 08:57:20,20.86
2016-03-15 08:57:25,20.87
2016-03-15 08:57:30,20.86
2016-03-15 08:57:35,20.86
2016-03-15 08:57:40,20.86
2016-03-15 08:57:45,20.86
2016-03-15 08:57:50,20.865
2016-03-15 08:57:55,20.87
2016-03-15 08:58:00,20.86
2016-03-15 08:58:05,20.86
2016-03-15 08:58:10,20.865
2016-03-15 08:58:15,20.86
2016-03-15 08:58:20,20.85
2016-03-15 08:58:25,20.86
2016-03-15 08:58:30,20.86
2016-03-15 08:58:35,20.85
2016-03-15 08:58:40,20.86
2016-03-15 08:58:45,20.84
2016-03-15 08:58:50,20.86
2016-03-15 08:58:55,20.855
2016-03-15 08:59:00,20.86
2016-03-15 08:59:05,20.86
2016-03-15 08:59:10,20.86
2016-03-15 08:59:15,20.85
2016-03-15 08:59:20,20.85
2016-03-15 08:59:25,20.86
2016-03-15 08:59:30,20.86
2016-03-15 08:59:35,20.86
2016-03-15 08:59:40,20.85
2016-03-15 08:59:45,20.86
2016-03-15 08:59:50,20.85
2016-03-15 08:59:55,20.86
2016-03-15 09:00:00,20.85
2016-03-15 09:00:05,20.86
2016-03-15 09:00:10,20.86
2016-03-15 09:00:15,20.85
2016-03-15 09:00:20,20.86
2016-03-15 09:00:25,20.85
2016-03-15 09:00:30,20.86
2016-03-15 09:00:35,20.855
2016-03-15 09:00:40,20.86
2016-03-15 09:00:45,20.86
2016-03-15 09:00:50,20.86
2016-03-15 09:00:55,20.86
2016-03-15 09:01:00,20.86
2016-03-15 09:01:05,20.86
2016-03-15 09:01:10,20.85
2016-03-15 09:01:15,20.86
2016-03-15 09:01:20,20.86
2016-03-15 09:01:25,20.85
2016-03-15 09:01:30,20.86
2016-03-15 09:01:35,20.85
2016-03-15 09:01:40,20.86
2016-03-15 09:01:45,20.86
2016-03-15 09:01:50,20.85
2016-03-15 09:01:55,20.86
2016-03-15 09:02:00,20.85
2016-03-15 09:02:05,20.85
2016-03-15 09:02:10,20.86
2016-03-15 09:02:15,20.855
2016-03-15 09:02:20,20.86
2016-03-15 09:02:25,20.86
2016-03-15 09:02:30,20.86
2016-03-15 09:02:35,20.85
2016-03-15 09:02:40,20.87
2016-03-15 09:02:45,20.85
2016-03-15 09:02:50,20.855
2016-03-15 09:02:55,20.85
2016-03-15 09:03:00,20.84
2016-03-15 09:03:05,20.85
2016-03-15 09:03:10,20.86
2016-03-15 09:03:15,20.855
2016-03-15 09:03:20,20.85
2016-03-15 09:03:25,20.85
2016-03-15 09:03:30,20.85
2016-03-15 09:03:35,20.86
2016-03-15 09:03:40,20.85
2016-03-15 09:03:45,20.86
2016-03-15 09:03:50,20.86
2016-03-15 09:03:55,20.86
2016-03-15 09:04:00,20.86
2016-03-15 09:04:05,20.86
2016-03-15 09:04:10,20.855
2016-03-15 09:04:15,20.85
2016-03-15 09:04:20,20.86
2016-03-15 09:04:25,20.87
2016-03-15 09:04:30,20.85
2016-03-15 09:04:35,20.855
2016-03-15 09:04:40,20.85
2016-03-15 09:04:45,20.86
2016-03-15 09:04:50,20.85
2016-03-15 09:04:55,20.85
2016-03-15 09:05:00,20.86
2016-03-15 09:05:05,20.85
2016-03-15 09:05:10,20.845
2016-03-15 09:05:15,20.85
2016-03-15 09:05:20,20.86
2016-03-15 09:05:25,20.85
2016-03-15 09:05:30,20.86
2016-03-15 09:05:35,20.855
2016-03-15 09:05:40,20.86
2016-03-15 09:05:45,20.86
2016-03-15 09:05:50,20.86
2016-03-15 09:05:55,20.86
2016-03-15 09:06:00,20.86
2016-03-15 09:06:05,20.86
2016-03-15 09:06:10,20.86
2016-03-15 09:06:15,20.86
2016-03-15 09:06:20,20.86
2016-03-15 09:06:25,20.86
2016-03-15 09:06:30,20.86
2016-03-15 09:06:35,20.86
2016-03-15 09:06:40,20.86
2016-03-15 09:06:45,20.85
2016-03-15 09:06:50,20.85
2016-03-15 09:06:55,20.86
2016-03-15 09:07:00,20.86
2016-03-15 09:07:05,20.86
2016-03-15 09:07:10,20.86
2016-03-15 09:07:15,20.855
2016-03-15 09:07:20,20.86
2016-03-15 09:07:25,20.86
2016-03-15 09:07:30,20.86
2016-03-15 09:07:35,20.86
2016-03-15 09:07:40,20.87
2016-03-15 09:07:45,20.86
2016-03-15 09:07:50,20.86
2016-03-15 09:07:55,20.86
2016-03-15 09:08:00,20.85
2016-03-15 09:08:05,20.86
2016-03-15 09:08:10,20.86
2016-03-15 09:08:15,20.865
2016-03-15 09:08:20,20.86
2016-03-15 09:08:25,20.86
2016-03-15 09:08:30,20.87
2016-03-15 09:08:35,20.865
2016-03-15 09:08:40,20.88
2016-03-15 09:08:45,20.86
2016-03-15 09:08:50,20.87
2016-03-15 09:08:55,20.87
2016-03-15 09:09:00,20.86
2016-03-15 09:09:05,20.86
2016-03-15 09:09:10,20.86
2016-03-15 09:09:15,20.86
2016-03-15 09:09:20,20.87
2016-03-15 09:09:25,20.88
2016-03-15 09:09:30,20.86
2016-03-15 09:09:35,20.87
2016-03-15 09:09:40,20.86
2016-03-15 09:09:45,20.86
2016-03-15 09:09:50,20.86
2016-03-15 09:09:55,20.87
2016-03-15 09:10:00,20.87
2016-03-15 09:10:05,20.88
2016-03-15 09:10:10,20.86
2016-03-15 09:10:15,20.86
2016-03-15 09:10:20,20.86
2016-03-15 09:10:25,20.87
2016-03-15 09:10:30,20.86
2016-03-15 09:10:35,20.865
2016-03-15 09:10:40,20.87
2016-03-15 09:10:45,20.88
2016-03-15 09:10:50,20.87
2016-03-15 09:10:55,20.88
2016-03-15 09:11:00,20.88
2016-03-15 09:11:05,20.87
2016-03-15 09:11:10,20.875
2016-03-15 09:11:15,20.87
2016-03-15 09:11:20,20.88
2016-03-15 09:11:25,20.88
2016-03-15 09:11:30,20.88
2016-03-15 09:11:35,20.87
2016-03-15 09:11:40,20.89
2016-03-15 09:11:45,20.88
2016-03-15 09:11:50,20.88
2016-03-15 09:11:55,20.88
2016-03-15 09:12:00,20.89
2016-03-15 09:12:05,20.87
2016-03-15 09:12:10,20.885
2016-03-15 09:12:15,20.88
2016-03-15 09:12:20,20.88
2016-03-15 09:12:25,20.88
2016-03-15 09:12:30,20.88
2016-03-15 09:12:35,20.88
2016-03-15 09:12:40,20.88
2016-03-15 09:12:45,20.87
2016-03-15 09:12:50,20.88
2016-03-15 09:12:55,20.88
2016-03-15 09:13:00,20.88
2016-03-15 09:13:05,20.88
2016-03-15 09:13:10,20.87
2016-03-15 09:13:15,20.875
2016-03-15 09:13:20,20.86
2016-03-15 09:13:25,20.88
2016-03-15 09:13:30,20.88
2016-03-15 09:13:35,20.88
2016-03-15 09:13:40,20.88
2016-03-15 09:13:45,20.89
2016-03-15 09:13:50,20.88
2016-03-15 09:13:55,20.88
2016-03-15 09:14:00,20.88
2016-03-15 09:14:05,20.89
2016-03-15 09:14:10,20.88
2016-03-15 09:14:15,20.875
2016-03-15 09:14:20,20.88
2016-03-15 09:14:25,20.88
2016-03-15 09:14:30,20.88
2016-03-15 09:14:35,20.885
2016-03-15 09:14:40,20.88
2016-03-15 09:14:45,20.88
2016-03-15 09:14:50,20.89
2016-03-15 09:14:55,20.885
2016-03-15 09:15:00,20.9
2016-03-15 09:15:05,20.88
2016-03-15 09:15:10,20.88
2016-03-15 09:15:15,20.895
2016-03-15 09:15:20,20.89
2016-03-15 09:15:25,20.89
2016-03-15 09:15:30,20.89
2016-03-15 09:15:35,20.89
2016-03-15 09:15:40,20.9
2016-03-15 09:15:45,20.88
2016-03-15 09:15:50,20.89
2016-03-15 09:15:55,20.9
2016-03-15 09:16:00,20.89
2016-03-15 09:16:05,20.89
2016-03-15 09:16:10,20.88
2016-03-15 09:16:15,20.885
2016-03-15 09:16:20,20.9
2016-03-15 09:16:25,20.89
2016-03-15 09:16:30,20.895
2016-03-15 09:16:35,20.88
2016-03-15 09:16:40,20.89
2016-03-15 09:16:45,20.89
2016-03-15 09:16:50,20.89
2016-03-15 09:16:55,20.895
2016-03-15 09:17:00,20.9
2016-03-15 09:17:05,20.9
2016-03-15 09:17:10,20.9
2016-03-15 09:17:15,20.9
2016-03-15 09:17:20,20.9
2016-03-15 09:17:25,20.9
2016-03-15 09:17:30,20.895
2016-03-15 09:17:35,20.89
2016-03-15 09:17:40,20.9
2016-03-15 09:17:45,20.89
2016-03-15 09:17:50,20.895
2016-03-15 09:17:55,20.91
2016-03-15 09:18:00,20.9
2016-03-15 09:18:05,20.9
2016-03-15 09:18:10,20.9
2016-03-15 09:18:15,20.9
2016-03-15 09:18:20,20.9
2016-03-15 09:18:25,20.91
2016-03-15 09:18:30,20.9
2016-03-15 09:18:35,20.905
2016-03-15 09:18:40,20.9
2016-03-15 09:18:45,20.9
2016-03-15 09:18:50,20.91
2016-03-15 09:18:55,20.9
2016-03-15 09:19:00,20.91
2016-03-15 09:19:05,20.91
2016-03-15 09:19:10,20.92
2016-03-15 09:19:15,20.9
2016-03-15 09:19:20,20.9
2016-03-15 09:19:25,20.91
2016-03-15 09:19:30,20.915
2016-03-15 09:19:35,20.9
2016-03-15 09:19:40,20.91
2016-03-15 09:19:45,20.91
2016-03-15 09:19:50,20.905
2016-03-15 09:19:55,20.92
2016-03-15 09:20:00,20.91
2016-03-15 09:20:05,20.9
2016-03-15 09:20:10,20.9
2016-03-15 09:20:15,20.9
2016-03-15 09:20:20,20.91
2016-03-15 09:20:25,20.9
2016-03-15 09:20:30,20.905
2016-03-15 09:20:35,20.9
2016-03-15 09:20:40,20.91
2016-03-15 09:20:45,20.9
2016-03-15 09:20:50,20.9
2016-03-15 09:20:55,20.9
2016-03-15 09:21:00,20.92
2016-03-15 09:21:05,20.9
2016-03-15 09:21:10,20.91
2016-03-15 09:21:15,20.91
2016-03-15 09:21:20,20.91
2016-03-15 09:21:25,20.91
2016-03-15 09:21:30,20.91
2016-03-15 09:21:35,20.91
2016-03-15 09:21:40,20.91
2016-03-15 09:21:45,20.91
2016-03-15 09:21:50,20.915
2016-03-15 09:21:55,20.9
2016-03-15 09:22:00,20.9
2016-03-15 09:22:05,20.92
2016-03-15 09:22:10,20.9
2016-03-15 09:22:15,20.905
2016-03-15 09:22:20,20.91
2016-03-15 09:22:25,20.91
2016-03-15 09:22:30,20.915
2016-03-15 09:22:35,20.91
2016-03-15 09:22:40,20.9
2016-03-15 09:22:45,20.91
2016-03-15 09:22:50,20.905
2016-03-15 09:22:55,20.91
2016-03-15 09:23:00,20.91
2016-03-15 09:23:05,20.9
2016-03-15 09:23:10,20.91
2016-03-15 09:23:15,20.905
2016-03-15 09:23:20,20.9
2016-03-15 09:23:25,20.91
2016-03-15 09:23:30,20.92
2016-03-15 09:23:35,20.92
2016-03-15 09:23:40,20.91
2016-03-15 09:23:45,20.91
2016-03-15 09:23:50,20.92
2016-03-15 09:23:55,20.91
2016-03-15 09:24:00,20.915
2016-03-15 09:24:05,20.91
2016-03-15 09:24:10,20.92
2016-03-15 09:24:15,20.91
2016-03-15 09:24:20,20.92
2016-03-15 09:24:25,20.92
2016-03-15 09:24:30,20.915
2016-03-15 09:24:35,20.92
2016-03-15 09:24:40,20.92
2016-03-15 09:24:45,20.91
2016-03-15 09:24:50,20.905
2016-03-15 09:24:55,20.92
2016-03-15 09:25:00,20.92
2016-03-15 09:25:05,20.91
2016-03-15 09:25:10,20.9
2016-03-15 09:25:15,20.9
2016-03-15 09:25:20,20.9
2016-03-15 09:25:25,20.9
2016-03-15 09:25:30,20.92
2016-03-15 09:25:35,20.905
2016-03-15 09:25:40,20.92
2016-03-15 09:25:45,20.9
2016-03-15 09:25:50,20.92
2016-03-15 09:25:55,20.925
2016-03-15 09:26:00,20.94
2016-03-15 09:26:05,20.93
2016-03-15 09:26:10,20.93
2016-03-15 09:26:15,20.935
2016-03-15 09:26:20,20.944346419166102
2016-03-15 09:26:25,20.95
2016-03-15 09:26:30,20.95
2016-03-15 09:26:35,20.96
2016-03-15 09:26:40,20.95
2016-03-15 09:26:45,20.96
2016-03-15 09:26:50,20.97
2016-03-15 09:26:55,20.96
2016-03-15 09:27:00,20.96
2016-03-15 09:27:05,20.96
2016-03-15 09:27:10,20.97
2016-03-15 09:27:15,20.97
2016-03-15 09:27:20,20.97
2016-03-15 09:27:25,20.98
2016-03-15 09:27:30,20.97
2016-03-15 09:27:35,20.98
2016-03-15 09:27:40,20.97
2016-03-15 09:27:45,20.98
2016-03-15 09:27:50,20.985
2016-03-15 09:27:55,20.98
2016-03-15 09:28:00,20.99
2016-03-15 09:28:05,20.99
2016-03-15 09:28:10,20.99
2016-03-15 09:28:15,21.0
2016-03-15 09:28:20,21.0
2016-03-15 09:28:25,21.0
2016-03-15 09:28:30,21.0
2016-03-15 09:28:35,20.99
2016-03-15 09:28:40,20.99
2016-03-15 09:28:45,21.0
2016-03-15 09:28:50,21.0
2016-03-15 09:28:55,21.0
2016-03-15 09:29:00,20.99
2016-03-15 09:29:05,20.99
2016-03-15 09:29:10,21.0
2016-03-15 09:29:15,21.0
2016-03-15 09:29:20,21.01
2016-03-15 09:29:25,21.01
2016-03-15 09:29:30,21.01
2016-03-15 09:29:35,21.015
2016-03-15 09:29:40,21.01
2016-03-15 09:29:45,21.01
2016-03-15 09:29:50,21.0
2016-03-15 09:29:55,21.0
2016-03-15 09:30:00,21.0
2016-03-15 09:30:05,21.01
2016-03-15 09:30:10,21.01
2016-03-15 09:30:15,21.02
2016-03-15 09:30:20,21.01
2016-03-15 09:30:25,21.02
2016-03-15 09:30:30,21.02
2016-03-15 09:30:35,21.02
2016-03-15 09:30:40,21.02
2016-03-15 09:30:45,21.02
2016-03-15 09:30:50,21.02
2016-03-15 09:30:55,21.02
2016-03-15 09:31:00,21.01
2016-03-15 09:31:05,21.02
2016-03-15 09:31:10,21.02
2016-03-15 09:31:15,21.02
2016-03-15 09:31:20,21.02
2016-03-15 09:31:25,21.02
2016-03-15 09:31:30,21.02
2016-03-15 09:31:35,21.02
2016-03-15 09:31:40,21.02
2016-03-15 09:31:45,21.02
2016-03-15 09:31:50,21.02
2016-03-15 09:31:55,21.03
2016-03-15 09:32:00,21.01
2016-03-15 09:32:05,21.02
2016-03-15 09:32:10,21.02
2016-03-15 09:32:15,21.03
2016-03-15 09:32:20,21.02
2016-03-15 09:32:25,21.02
2016-03-15 09:32:30,21.035
2016-03-15 09:32:35,21.03
2016-03-15 09:32:40,21.02
2016-03-15 09:32:45,21.02
2016-03-15 09:32:50,21.025
2016-03-15 09:32:55,21.02
2016-03-15 09:33:00,21.03
2016-03-15 09:33:05,21.02
2016-03-15 09:33:10,21.03
2016-03-15 09:33:15,21.03
2016-03-15 09:33:20,21.04
2016-03-15 09:33:25,21.02
2016-03-15 09:33:30,21.02
2016-03-15 09:33:35,21.02
2016-03-15 09:33:40,21.03
2016-03-15 09:33:45,21.03
2016-03-15 09:33:50,21.04
2016-03-15 09:33:55,21.02
2016-03-15 09:34:00,21.03
2016-03-15 09:34:05,21.02
2016-03-15 09:34:10,21.03
2016-03-15 09:34:15,21.04
2016-03-15 09:34:20,21.03
2016-03-15 09:34:25,21.04
2016-03-15 09:34:30,21.04
2016-03-15 09:34:35,21.03
2016-03-15 09:34:40,21.04
2016-03-15 09:34:45,21.04
2016-03-15 09:34:50,21.04
2016-03-15 09:34:55,21.04
2016-03-15 09:35:00,21.05
2016-03-15 09:35:05,21.04
2016-03-15 09:35:10,21.045
2016-03-15 09:35:15,21.04
2016-03-15 09:35:20,21.04
2016-03-15 09:35:25,21.04
2016-03-15 09:35:30,21.04
2016-03-15 09:35:35,21.045
2016-03-15 09:35:40,21.04
2016-03-15 09:35:45,21.05
2016-03-15 09:35:50,21.04
2016-03-15 09:35:55,21.04
2016-03-15 09:36:00,21.05
2016-03-15 09:36:05,21.04
2016-03-15 09:36:10,21.03
2016-03-15 09:36:15,21.045
2016-03-15 09:36:20,21.04
2016-03-15 09:36:25,21.05
2016-03-15 09:36:30,21.05
2016-03-15 09:36:35,21.06
2016-03-15 09:36:40,21.05
2016-03-15 09:36:45,21.06
2016-03-15 09:36:50,21.05
2016-03-15 09:36:55,21.05
2016-03-15 09:37:00,21.05
2016-03-15 09:37:05,21.05
2016-03-15 09:37:10,21.06
2016-03-15 09:37:15,21.055
2016-03-15 09:37:20,21.05
2016-03-15 09:37:25,21.06
2016-03-15 09:37:30,21.08
2016-03-15 09:37:35,21.08
2016-03-15 09:37:40,21.09
2016-03-15 09:37:45,21.1
2016-03-15 09:37:50,21.08
2016-03-15 09:37:55,21.09
2016-03-15 09:38:00,21.09
2016-03-15 09:38:05,21.08
2016-03-15 09:38:10,21.075
2016-03-15 09:38:15,21.08
2016-03-15 09:38:20,21.08
2016-03-15 09:38:25,21.08
2016-03-15 09:38:30,21.075
2016-03-15 09:38:35,21.07
2016-03-15 09:38:40,21.08
2016-03-15 09:38:45,21.08
2016-03-15 09:38:50,21.08
2016-03-15 09:38:55,21.08
2016-03-15 09:39:00,21.08
2016-03-15 09:39:05,21.07
2016-03-15 09:39:10,21.06
2016-03-15 09:39:15,21.065
2016-03-15 09:39:20,21.07
2016-03-15 09:39:25,21.07
2016-03-15 09:39:30,21.065
2016-03-15 09:39:35,21.06
2016-03-15 09:39:40,21.06
2016-03-15 09:39:45,21.07
2016-03-15 09:39:50,21.06
2016-03-15 09:39:55,21.055
2016-03-15 09:40:00,21.06
2016-03-15 09:40:05,21.05
2016-03-15 09:40:10,21.05
2016-03-15 09:40:15,21.06
2016-03-15 09:40:20,21.06
2016-03-15 09:40:25,21.06
2016-03-15 09:40:30,21.06
2016-03-15 09:40:35,21.055
2016-03-15 09:40:40,21.06
2016-03-15 09:40:45,21.06
2016-03-15 09:40:50,21.05
2016-03-15 09:40:55,21.055
2016-03-15 09:41:00,21.05
2016-03-15 09:41:05,21.06
2016-03-15 09:41:10,21.06
2016-03-15 09:41:15,21.055
2016-03-15 09:41:20,21.06
2016-03-15 09:41:25,21.06
2016-03-15 09:41:30,21.06
