AbsT,Temp
2016-03-15 09:41:35,21.06
2016-03-15 09:41:40,21.06
2016-03-15 09:41:45,21.06
2016-03-15 09:41:50,21.06
2016-03-15 09:41:55,21.05
2016-03-15 09:42:00,21.05
2016-03-15 09:42:05,21.05
2016-03-15 09:42:10,21.055
2016-03-15 09:42:15,21.07
2016-03-15 09:42:20,21.06
2016-03-15 09:42:25,21.05
2016-03-15 09:42:30,21.06
2016-03-15 09:42:35,21.065
2016-03-15 09:42:40,21.06
2016-03-15 09:42:45,21.06
2016-03-15 09:42:50,21.06
2016-03-15 09:42:55,21.05
2016-03-15 09:43:00,21.05
2016-03-15 09:43:05,21.07
2016-03-15 09:43:10,21.06
2016-03-15 09:43:15,21.06
2016-03-15 09:43:20,21.06
2016-03-15 09:43:25,21.07
2016-03-15 09:43:30,21.06
2016-03-15 09:43:35,21.06
2016-03-15 09:43:40,21.06
2016-03-15 09:43:45,21.07
2016-03-15 09:43:50,21.07
2016-03-15 09:43:55,21.07
2016-03-15 09:44:00,21.06
2016-03-15 09:44:05,21.07
2016-03-15 09:44:10,21.07
2016-03-15 09:44:15,21.06
2016-03-15 09:44:20,21.06
2016-03-15 09:44:25,21.06
2016-03-15 09:44:30,21.06
2016-03-15 09:44:35,21.06
2016-03-15 09:44:40,21.06
2016-03-15 09:44:45,21.06
2016-03-15 09:44:50,21.06
2016-03-15 09:44:55,21.055
2016-03-15 09:45:00,21.07
2016-03-15 09:45:05,21.05
2016-03-15 09:45:10,21.06
2016-03-15 09:45:15,21.06
2016-03-15 09:45:20,21.06
2016-03-15 09:45:25,21.06
2016-03-15 09:45:30,21.06
2016-03-15 09:45:35,21.06
2016-03-15 09:45:40,21.06
2016-03-15 09:45:45,21.05
2016-03-15 09:45:50,21.06
2016-03-15 09:45:55,21.06
2016-03-15 09:46:00,21.05
2016-03-15 09:46:05,21.06
2016-03-15 09:46:10,21.055
2016-03-15 09:46:15,21.07
2016-03-15 09:46:20,21.06
2016-03-15 09:46:25,21.06
2016-03-15 09:46:30,21.06
2016-03-15 09:46:35,21.06
2016-03-15 09:46:40,21.04
2016-03-15 09:46:45,21.05
2016-03-15 09:46:50,21.06
2016-03-15 09:46:55,21.06
2016-03-15 09:47:00,21.04
2016-03-15 09:47:05,21.04
2016-03-15 09:47:10,21.055
2016-03-15 09:47:15,21.06
2016-03-15 09:47:20,21.05
2016-03-15 09:47:25,21.06
2016-03-15 09:47:30,21.05
2016-03-15 09:47:35,21.06
2016-03-15 09:47:40,21.06
2016-03-15 09:47:45,21.06
2016-03-15 09:47:50,21.05
2016-03-15 09:47:55,21.06
2016-03-15 09:48:00,21.06
2016-03-15 09:48:05,21.06
2016-03-15 09:48:10,21.05
2016-03-15 09:48:15,21.06
2016-03-15 09:48:20,21.06
2016-03-15 09:48:25,21.06
2016-03-15 09:48:30,21.06
2016-03-15 09:48:35,21.06
2016-03-15 09:48:40,21.06
2016-03-15 09:48:45,21.06
2016-03-15 09:48:50,21.06
2016-03-15 09:48:55,21.06
2016-03-15 09:49:00,21.07
2016-03-15 09:49:05,21.06
2016-03-15 09:49:10,21.06
2016-03-15 09:49:15,21.06
2016-03-15 09:49:20,21.06
2016-03-15 09:49:25,21.06
2016-03-15 09:49:30,21.06
2016-03-15 09:49:35,21.05
2016-03-15 09:49:40,21.06
2016-03-15 09:49:45,21.06
2016-03-15 09:49:50,21.06
2016-03-15 09:49:55,21.06
2016-03-15 09:50:00,21.06
2016-03-15 09:50:05,21.06
2016-03-15 09:50:10,21.06
2016-03-15 09:50:15,21.06
2016-03-15 09:50:20,21.06
2016-03-15 09:50:25,21.06
2016-03-15 09:50:30,21.07
2016-03-15 09:50:35,21.0741115310175
2016-03-15 09:50:40,21.07
2016-03-15 09:50:45,21.0625
2016-03-15 09:50:50,21.05964881473091
2016-03-15 09:50:55,21.06
2016-03-15 09:51:00,21.060151332510763
2016-03-15 09:51:05,21.05984749982776
2016-03-15 09:51:10,21.05961991723089
2016-03-15 09:51:15,21.06
2016-03-15 09:51:20,21.06133025995932
2016-03-15 09:51:25,21.0631975951106
2016-03-15 09:51:30,21.065
2016-03-15 09:51:35,21.066299215925802
2016-03-15 09:51:40,21.06731197119498
2016-03-15 09:51:45,21.068418740866672
2016-03-15 09:51:50,21.07
2016-03-15 09:51:55,21.07167273779309
2016-03-15 09:52:00,21.07
2016-03-15 09:52:05,21.065
2016-03-15 09:52:10,21.066666666666674
2016-03-15 09:52:15,21.0675
2016-03-15 09:52:20,21.0725
2016-03-15 09:52:25,21.07748352116343
2016-03-15 09:52:30,21.08
2016-03-15 09:52:35,21.08
2016-03-15 09:52:40,21.08
2016-03-15 09:52:45,21.08
2016-03-15 09:52:50,21.08
2016-03-15 09:52:55,21.075
2016-03-15 09:53:00,21.08
2016-03-15 09:53:05,21.08
2016-03-15 09:53:10,21.08
2016-03-15 09:53:15,21.08
2016-03-15 09:53:20,21.07
2016-03-15 09:53:25,21.07
2016-03-15 09:53:30,21.08
2016-03-15 09:53:35,21.075
2016-03-15 09:53:40,21.08
2016-03-15 09:53:45,21.07
2016-03-15 09:53:50,21.08
2016-03-15 09:53:55,21.07
2016-03-15 09:54:00,21.07
2016-03-15 09:54:05,21.08
2016-03-15 09:54:10,21.08
2016-03-15 09:54:15,21.07
2016-03-15 09:54:20,21.08
2016-03-15 09:54:25,21.07
2016-03-15 09:54:30,21.08
2016-03-15 09:54:35,21.07
2016-03-15 09:54:40,21.07
2016-03-15 09:54:45,21.08
2016-03-15 09:54:50,21.075
2016-03-15 09:54:55,21.07
2016-03-15 09:55:00,21.07
2016-03-15 09:55:05,21.07
2016-03-15 09:55:10,21.07
2016-03-15 09:55:15,21.075
2016-03-15 09:55:20,21.07
2016-03-15 09:55:25,21.08
2016-03-15 09:55:30,21.075
2016-03-15 09:55:35,21.07
2016-03-15 09:55:40,21.07
2016-03-15 09:55:45,21.08
2016-03-15 09:55:50,21.07
2016-03-15 09:55:55,21.07
2016-03-15 09:56:00,21.07
2016-03-15 09:56:05,21.08
2016-03-15 09:56:10,21.08
2016-03-15 09:56:15,21.08
2016-03-15 09:56:20,21.08
2016-03-15 09:56:25,21.08
2016-03-15 09:56:30,21.075
2016-03-15 09:56:35,21.08
2016-03-15 09:56:40,21.07
2016-03-15 09:56:45,21.07
2016-03-15 09:56:50,21.07
2016-03-15 09:56:55,21.075
2016-03-15 09:57:00,21.07
2016-03-15 09:57:05,21.08
2016-03-15 09:57:10,21.08
2016-03-15 09:57:15,21.07
2016-03-15 09:57:20,21.08
2016-03-15 09:57:25,21.08
2016-03-15 09:57:30,21.08
2016-03-15 09:57:35,21.07
2016-03-15 09:57:40,21.07
2016-03-15 09:57:45,21.07
2016-03-15 09:57:50,21.08
2016-03-15 09:57:55,21.08
2016-03-15 09:58:00,21.08
2016-03-15 09:58:05,21.08
2016-03-15 09:58:10,21.08
2016-03-15 09:58:15,21.075
2016-03-15 09:58:20,21.08
2016-03-15 09:58:25,21.08
2016-03-15 09:58:30,21.08
2016-03-15 09:58:35,21.08
2016-03-15 09:58:40,21.07
2016-03-15 09:58:45,21.08
2016-03-15 09:58:50,21.08
2016-03-15 09:58:55,21.07
2016-03-15 09:59:00,21.08
2016-03-15 09:59:05,21.08
2016-03-15 09:59:10,21.08
2016-03-15 09:59:15,21.07
2016-03-15 09:59:20,21.07
2016-03-15 09:59:25,21.07
2016-03-15 09:59:30,21.08
2016-03-15 09:59:35,21.08
2016-03-15 09:59:40,21.085
2016-03-15 09:59:45,21.08
2016-03-15 09:59:50,21.08
2016-03-15 09:59:55,21.07
2016-03-15 10:00:00,21.07
2016-03-15 10:00:05,21.08
2016-03-15 10:00:10,21.08
2016-03-15 10:00:15,21.08
2016-03-15 10:00:20,21.09
2016-03-15 10:00:25,21.08
2016-03-15 10:00:30,21.09
2016-03-15 10:00:35,21.075
2016-03-15 10:00:40,21.08
2016-03-15 10:00:45,21.08
2016-03-15 10:00:50,21.085
2016-03-15 10:00:55,21.09
2016-03-15 10:01:00,21.08
2016-03-15 10:01:05,21.08
2016-03-15 10:01:10,21.09
2016-03-15 10:01:15,21.085
2016-03-15 10:01:20,21.08
2016-03-15 10:01:25,21.08
2016-03-15 10:01:30,21.08
2016-03-15 10:01:35,21.09
2016-03-15 10:01:40,21.09
2016-03-15 10:01:45,21.08
2016-03-15 10:01:50,21.09
2016-03-15 10:01:55,21.09
2016-03-15 10:02:00,21.08
2016-03-15 10:02:05,21.1
2016-03-15 10:02:10,21.095
2016-03-15 10:02:15,21.1
2016-03-15 10:02:20,21.09
2016-03-15 10:02:25,21.08
2016-03-15 10:02:30,21.085
2016-03-15 10:02:35,21.09
2016-03-15 10:02:40,21.1
2016-03-15 10:02:45,21.09
2016-03-15 10:02:50,21.09
2016-03-15 10:02:55,21.1
2016-03-15 10:03:00,21.1
2016-03-15 10:03:05,21.09
2016-03-15 10:03:10,21.09
2016-03-15 10:03:15,21.1
2016-03-15 10:03:20,21.08
2016-03-15 10:03:25,21.09
2016-03-15 10:03:30,21.08
2016-03-15 10:03:35,21.08
2016-03-15 10:03:40,21.09
2016-03-15 10:03:45,21.09
2016-03-15 10:03:50,21.1
2016-03-15 10:03:55,21.085
2016-03-15 10:04:00,21.08
2016-03-15 10:04:05,21.09
2016-03-15 10:04:10,21.085
2016-03-15 10:04:15,21.09
2016-03-15 10:04:20,21.1
2016-03-15 10:04:25,21.08
2016-03-15 10:04:30,21.095
2016-03-15 10:04:35,21.09
2016-03-15 10:04:40,21.09
2016-03-15 10:04:45,21.09
2016-03-15 10:04:50,21.085
2016-03-15 10:04:55,21.09
2016-03-15 10:05:00,21.08
2016-03-15 10:05:05,21.1
2016-03-15 10:05:10,21.095
2016-03-15 10:05:15,21.09
2016-03-15 10:05:20,21.09
2016-03-15 10:05:25,21.1
2016-03-15 10:05:30,21.08
2016-03-15 10:05:35,21.095
2016-03-15 10:05:40,21.09
2016-03-15 10:05:45,21.09
2016-03-15 10:05:50,21.09
2016-03-15 10:05:55,21.09
2016-03-15 10:06:00,21.09
2016-03-15 10:06:05,21.1
2016-03-15 10:06:10,21.105
2016-03-15 10:06:15,21.1
2016-03-15 10:06:20,21.1
2016-03-15 10:06:25,21.09
2016-03-15 10:06:30,21.1
2016-03-15 10:06:35,21.085
2016-03-15 10:06:40,21.09
2016-03-15 10:06:45,21.09
2016-03-15 10:06:50,21.08
2016-03-15 10:06:55,21.095
2016-03-15 10:07:00,21.1
2016-03-15 10:07:05,21.09
2016-03-15 10:07:10,21.095
2016-03-15 10:07:15,21.1
2016-03-15 10:07:20,21.1
2016-03-15 10:07:25,21.09
2016-03-15 10:07:30,21.085
2016-03-15 10:07:35,21.09
2016-03-15 10:07:40,21.08
2016-03-15 10:07:45,21.09
2016-03-15 10:07:50,21.095
2016-03-15 10:07:55,21.1
2016-03-15 10:08:00,21.11
2016-03-15 10:08:05,21.11
2016-03-15 10:08:10,21.11
2016-03-15 10:08:15,21.12
2016-03-15 10:08:20,21.12
2016-03-15 10:08:25,21.12
2016-03-15 10:08:30,21.14
2016-03-15 10:08:35,21.15
2016-03-15 10:08:40,21.15
2016-03-15 10:08:45,21.16
2016-03-15 10:08:50,21.15
2016-03-15 10:08:55,21.15
2016-03-15 10:09:00,21.16
2016-03-15 10:09:05,21.16
2016-03-15 10:09:10,21.17
2016-03-15 10:09:15,21.18
2016-03-15 10:09:20,21.18
2016-03-15 10:09:25,21.18
2016-03-15 10:09:30,21.18
2016-03-15 10:09:35,21.18
2016-03-15 10:09:40,21.18
2016-03-15 10:09:45,21.18
2016-03-15 10:09:50,21.18
2016-03-15 10:09:55,21.185
2016-03-15 10:10:00,21.2
2016-03-15 10:10:05,21.2
2016-03-15 10:10:10,21.2
2016-03-15 10:10:15,21.2
2016-03-15 10:10:20,21.2
2016-03-15 10:10:25,21.22
2016-03-15 10:10:30,21.21
2016-03-15 10:10:35,21.2
2016-03-15 10:10:40,21.2
2016-03-15 10:10:45,21.21
2016-03-15 10:10:50,21.2
2016-03-15 10:10:55,21.205
2016-03-15 10:11:00,21.21
2016-03-15 10:11:05,21.2
2016-03-15 10:11:10,21.215
2016-03-15 10:11:15,21.21
2016-03-15 10:11:20,21.21
2016-03-15 10:11:25,21.21
2016-03-15 10:11:30,21.215
2016-03-15 10:11:35,21.21
2016-03-15 10:11:40,21.21
2016-03-15 10:11:45,21.2
2016-03-15 10:11:50,21.21
2016-03-15 10:11:55,21.2
2016-03-15 10:12:00,21.2
2016-03-15 10:12:05,21.21
2016-03-15 10:12:10,21.21
2016-03-15 10:12:15,21.215
2016-03-15 10:12:20,21.21
2016-03-15 10:12:25,21.2
2016-03-15 10:12:30,21.215
2016-03-15 10:12:35,21.22
2016-03-15 10:12:40,21.23
2016-03-15 10:12:45,21.22
2016-03-15 10:12:50,21.22
2016-03-15 10:12:55,21.22
2016-03-15 10:13:00,21.22
2016-03-15 10:13:05,21.22
2016-03-15 10:13:10,21.22
2016-03-15 10:13:15,21.23
2016-03-15 10:13:20,21.21
2016-03-15 10:13:25,21.21
2016-03-15 10:13:30,21.23
2016-03-15 10:13:35,21.22
2016-03-15 10:13:40,21.22
2016-03-15 10:13:45,21.22
2016-03-15 10:13:50,21.26
2016-03-15 10:13:55,21.26
2016-03-15 10:14:00,21.26
2016-03-15 10:14:05,21.26
2016-03-15 10:14:10,21.26
2016-03-15 10:14:15,21.255
2016-03-15 10:14:20,21.25
2016-03-15 10:14:25,21.24
2016-03-15 10:14:30,21.25
2016-03-15 10:14:35,21.26
2016-03-15 10:14:40,21.26
2016-03-15 10:14:45,21.27
2016-03-15 10:14:50,21.26
2016-03-15 10:14:55,21.27
2016-03-15 10:15:00,21.26
2016-03-15 10:15:05,21.25
2016-03-15 10:15:10,21.26
2016-03-15 10:15:15,21.26
2016-03-15 10:15:20,21.27
2016-03-15 10:15:25,21.26
2016-03-15 10:15:30,21.28
2016-03-15 10:15:35,21.28
2016-03-15 10:15:40,21.27
2016-03-15 10:15:45,21.27
2016-03-15 10:15:50,21.27
2016-03-15 10:15:55,21.27
2016-03-15 10:16:00,21.26
2016-03-15 10:16:05,21.28
2016-03-15 10:16:10,21.27
2016-03-15 10:16:15,21.26
2016-03-15 10:16:20,21.27
2016-03-15 10:16:25,21.27
2016-03-15 10:16:30,21.26
2016-03-15 10:16:35,21.26
2016-03-15 10:16:40,21.25
2016-03-15 10:16:45,21.25
2016-03-15 10:16:50,21.255
2016-03-15 10:16:55,21.26
2016-03-15 10:17:00,21.27
2016-03-15 10:17:05,21.26
2016-03-15 10:17:10,21.27
2016-03-15 10:17:15,21.27
2016-03-15 10:17:20,21.27
2016-03-15 10:17:25,21.28
2016-03-15 10:17:30,21.28
2016-03-15 10:17:35,21.28
2016-03-15 10:17:40,21.28
2016-03-15 10:17:45,21.29
2016-03-15 10:17:50,21.285
2016-03-15 10:17:55,21.28
2016-03-15 10:18:00,21.28
2016-03-15 10:18:05,21.3
2016-03-15 10:18:10,21.28
2016-03-15 10:18:15,21.29
2016-03-15 10:18:20,21.28952931511586
2016-03-15 10:18:25,21.28
2016-03-15 10:18:30,21.28
2016-03-15 10:18:35,21.285
2016-03-15 10:18:40,21.28
2016-03-15 10:18:45,21.28
2016-03-15 10:18:50,21.29
2016-03-15 10:18:55,21.28
2016-03-15 10:19:00,21.28
2016-03-15 10:19:05,21.28
2016-03-15 10:19:10,21.27
2016-03-15 10:19:15,21.27
2016-03-15 10:19:20,21.27
2016-03-15 10:19:25,21.27
2016-03-15 10:19:30,21.275
2016-03-15 10:19:35,21.27
2016-03-15 10:19:40,21.26
2016-03-15 10:19:45,21.27
2016-03-15 10:19:50,21.275
2016-03-15 10:19:55,21.27
2016-03-15 10:20:00,21.28
2016-03-15 10:20:05,21.28
2016-03-15 10:20:10,21.275
2016-03-15 10:20:15,21.28
2016-03-15 10:20:20,21.28
2016-03-15 10:20:25,21.28
2016-03-15 10:20:30,21.29
2016-03-15 10:20:35,21.3
2016-03-15 10:20:40,21.29
2016-03-15 10:20:45,21.28
2016-03-15 10:20:50,21.3
2016-03-15 10:20:55,21.3
2016-03-15 10:21:00,21.3
2016-03-15 10:21:05,21.3
2016-03-15 10:21:10,21.3
2016-03-15 10:21:15,21.3
2016-03-15 10:21:20,21.31
2016-03-15 10:21:25,21.3
2016-03-15 10:21:30,21.29
2016-03-15 10:21:35,21.3
2016-03-15 10:21:40,21.3
2016-03-15 10:21:45,21.3
2016-03-15 10:21:50,21.3
2016-03-15 10:21:55,21.31
2016-03-15 10:22:00,21.31
2016-03-15 10:22:05,21.31
2016-03-15 10:22:10,21.31
2016-03-15 10:22:15,21.32
2016-03-15 10:22:20,21.31
2016-03-15 10:22:25,21.32
2016-03-15 10:22:30,21.32
2016-03-15 10:22:35,21.33
2016-03-15 10:22:40,21.33
2016-03-15 10:22:45,21.32
2016-03-15 10:22:50,21.34
2016-03-15 10:22:55,21.34
2016-03-15 10:23:00,21.34
2016-03-15 10:23:05,21.34
2016-03-15 10:23:10,21.34
2016-03-15 10:23:15,21.335
2016-03-15 10:23:20,21.33
2016-03-15 10:23:25,21.34
2016-03-15 10:23:30,21.33
2016-03-15 10:23:35,21.34
2016-03-15 10:23:40,21.34
2016-03-15 10:23:45,21.34
2016-03-15 10:23:50,21.34
2016-03-15 10:23:55,21.34
2016-03-15 10:24:00,21.34
2016-03-15 10:24:05,21.34
2016-03-15 10:24:10,21.35
2016-03-15 10:24:15,21.345
2016-03-15 10:24:20,21.34
2016-03-15 10:24:25,21.34
2016-03-15 10:24:30,21.35
2016-03-15 10:24:35,21.335
2016-03-15 10:24:40,21.33
2016-03-15 10:24:45,21.33
2016-03-15 10:24:50,21.34
2016-03-15 10:24:55,21.33
2016-03-15 10:25:00,21.325
2016-03-15 10:25:05,21.32
2016-03-15 10:25:10,21.34
2016-03-15 10:25:15,21.34738829671079
2016-03-15 10:25:20,21.34222898261937
2016-03-15 10:25:25,21.34
2016-03-15 10:25:30,21.348000000000003
2016-03-15 10:25:35,21.35
2016-03-15 10:25:40,21.35
2016-03-15 10:25:45,21.34
2016-03-15 10:25:50,21.34
2016-03-15 10:25:55,21.34
2016-03-15 10:26:00,21.34
2016-03-15 10:26:05,21.33
2016-03-15 10:26:10,21.34
2016-03-15 10:26:15,21.35
2016-03-15 10:26:20,21.34
2016-03-15 10:26:25,21.34
2016-03-15 10:26:30,21.34
2016-03-15 10:26:35,21.34
2016-03-15 10:26:40,21.34
2016-03-15 10:26:45,21.33
2016-03-15 10:26:50,21.33
2016-03-15 10:26:55,21.34
2016-03-15 10:27:00,21.34
2016-03-15 10:27:05,21.34
2016-03-15 10:27:10,21.34
2016-03-15 10:27:15,21.34
2016-03-15 10:27:20,21.35
2016-03-15 10:27:25,21.35
2016-03-15 10:27:30,21.34
2016-03-15 10:27:35,21.345
2016-03-15 10:27:40,21.34
2016-03-15 10:27:45,21.34
2016-03-15 10:27:50,21.35
2016-03-15 10:27:55,21.34
2016-03-15 10:28:00,21.35
2016-03-15 10:28:05,21.35
2016-03-15 10:28:10,21.36
2016-03-15 10:28:15,21.345
2016-03-15 10:28:20,21.34
2016-03-15 10:28:25,21.36
2016-03-15 10:28:30,21.35
2016-03-15 10:28:35,21.34
2016-03-15 10:28:40,21.34
2016-03-15 10:28:45,21.32
2016-03-15 10:28:50,21.33
2016-03-15 10:28:55,21.32
2016-03-15 10:29:00,21.32
2016-03-15 10:29:05,21.31
2016-03-15 10:29:10,21.315
2016-03-15 10:29:15,21.31
2016-03-15 10:29:20,21.31
2016-03-15 10:29:25,21.31
2016-03-15 10:29:30,21.31
2016-03-15 10:29:35,21.3
2016-03-15 10:29:40,21.29
2016-03-15 10:29:45,21.3
2016-03-15 10:29:50,21.3
2016-03-15 10:29:55,21.29
2016-03-15 10:30:00,21.29
2016-03-15 10:30:05,21.28
2016-03-15 10:30:10,21.28
2016-03-15 10:30:15,21.27
2016-03-15 10:30:20,21.28
2016-03-15 10:30:25,21.27
2016-03-15 10:30:30,21.26
2016-03-15 10:30:35,21.26
2016-03-15 10:30:40,21.26
2016-03-15 10:30:45,21.27
2016-03-15 10:30:50,21.26
2016-03-15 10:30:55,21.26
2016-03-15 10:31:00,21.26
2016-03-15 10:31:05,21.26
2016-03-15 10:31:10,21.255
2016-03-15 10:31:15,21.26
2016-03-15 10:31:20,21.25
2016-03-15 10:31:25,21.25
2016-03-15 10:31:30,21.255
2016-03-15 10:31:35,21.26
2016-03-15 10:31:40,21.25
2016-03-15 10:31:45,21.25
2016-03-15 10:31:50,21.255
2016-03-15 10:31:55,21.25
2016-03-15 10:32:00,21.24
2016-03-15 10:32:05,21.24
2016-03-15 10:32:10,21.24
2016-03-15 10:32:15,21.245
2016-03-15 10:32:20,21.24
2016-03-15 10:32:25,21.24
2016-03-15 10:32:30,21.24
2016-03-15 10:32:35,21.24
2016-03-15 10:32:40,21.24
2016-03-15 10:32:45,21.24
2016-03-15 10:32:50,21.24
2016-03-15 10:32:55,21.23
2016-03-15 10:33:00,21.23
2016-03-15 10:33:05,21.23
2016-03-15 10:33:10,21.24
2016-03-15 10:33:15,21.24
2016-03-15 10:33:20,21.24
2016-03-15 10:33:25,21.23
2016-03-15 10:33:30,21.24
2016-03-15 10:33:35,21.23
2016-03-15 10:33:40,21.24
2016-03-15 10:33:45,21.23
2016-03-15 10:33:50,21.22
2016-03-15 10:33:55,21.22
2016-03-15 10:34:00,21.22
2016-03-15 10:34:05,21.22
2016-03-15 10:34:10,21.225
2016-03-15 10:34:15,21.22
2016-03-15 10:34:20,21.22
2016-03-15 10:34:25,21.22
2016-03-15 10:34:30,21.22
2016-03-15 10:34:35,21.22
2016-03-15 10:34:40,21.22
2016-03-15 10:34:45,21.23
2016-03-15 10:34:50,21.22
2016-03-15 10:34:55,21.22
2016-03-15 10:35:00,21.22
